t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.400000000000000000e+01,1.000000000000000000e+02,1.321220857675815523e+02,-3.725249251991289867e+01,-3.621301450536469000e-05,5.500000000000000000e+01,3.371999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+02,1.308803368411944916e+02,-3.668255912857048884e+01,-4.526593813096790262e-05,5.500000000000000000e+01,3.392000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+02,1.298869377000848999e+02,-3.631743914615982760e+01,-3.621334451437434505e-05,5.500000000000000000e+01,3.407999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+02,1.288935385589752229e+02,-3.591158229076500419e+01,-3.621301452641782943e-05,5.500000000000000000e+01,3.424000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+02,1.279001394178656170e+02,-3.546764080877878911e+01,-3.621301451438740015e-05,5.500000000000000000e+01,3.439999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,9.966229673050384008e+01,1.262858658135624665e+02,-3.470489251045771795e+01,-5.884532355583691144e-05,5.500000000000000000e+01,3.465999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+02,1.254787290114108771e+02,-3.404062475110207231e+01,-2.942414680192187752e-05,5.500000000000000000e+01,3.478999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,9.958322262100976729e+01,1.238644554071077266e+02,-3.329250142015293790e+01,-5.884507608591953691e-05,5.500000000000000000e+01,3.504999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,9.937746387038168905e+01,1.224985315880819456e+02,-3.255262807079822807e+01,-4.979322493020646852e-05,5.500000000000000000e+01,3.527000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,9.932361032294609515e+01,1.213188701080142664e+02,-3.181987970554779821e+01,-4.300320225687600986e-05,5.500000000000000000e+01,3.546000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,9.879990925334945473e+01,1.197045965037111159e+02,-3.109688131854532500e+01,-5.884557107387243877e-05,5.500000000000000000e+01,3.571999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
