t,MV,PV,DV
8.900000000000000000e+01,6.008109734869089635e+01,4.146000000000000085e+01,1.000000000000000000e+01
9.000000000000000000e+01,5.958943350871981437e+01,4.161999999999999744e+01,1.000000000000000000e+01
9.100000000000000000e+01,6.009121860052576380e+01,4.161999999999999744e+01,1.000000000000000000e+01
9.200000000000000000e+01,5.996832039531583547e+01,4.171999999999999886e+01,1.000000000000000000e+01
9.300000000000000000e+01,5.990415953734979837e+01,4.181000000000000227e+01,1.000000000000000000e+01
9.400000000000000000e+01,6.014894496815805525e+01,4.185000000000000142e+01,1.000000000000000000e+01
9.500000000000000000e+01,6.007989554292014134e+01,4.193999999999999773e+01,1.000000000000000000e+01
9.600000000000000000e+01,5.994501773182760473e+01,4.203999999999999915e+01,1.000000000000000000e+01
9.700000000000000000e+01,5.980639219266213047e+01,4.214000000000000057e+01,1.000000000000000000e+01
9.800000000000000000e+01,5.991387549679989633e+01,4.220000000000000284e+01,1.000000000000000000e+01
9.900000000000000000e+01,5.939445266622737307e+01,4.235999999999999943e+01,1.000000000000000000e+01
1.000000000000000000e+02,5.968109369347207860e+01,4.239000000000000057e+01,1.000000000000000000e+01
1.010000000000000000e+02,5.952932734212685517e+01,4.249000000000000199e+01,1.000000000000000000e+01
1.020000000000000000e+02,5.899903858783238064e+01,4.264999999999999858e+01,1.000000000000000000e+01
1.030000000000000000e+02,5.964959289195078185e+01,4.261999999999999744e+01,1.000000000000000000e+01
1.040000000000000000e+02,5.911439972867548676e+01,4.278000000000000114e+01,1.000000000000000000e+01
1.050000000000000000e+02,5.894803782932017100e+01,4.288000000000000256e+01,1.000000000000000000e+01
1.060000000000000000e+02,5.884037706972165438e+01,4.296999999999999886e+01,1.000000000000000000e+01
1.070000000000000000e+02,5.985370381085481739e+01,4.288000000000000256e+01,1.000000000000000000e+01
1.080000000000000000e+02,5.930874708986369370e+01,4.303999999999999915e+01,1.000000000000000000e+01
1.090000000000000000e+02,5.919509992047903069e+01,4.313000000000000256e+01,1.000000000000000000e+01
1.100000000000000000e+02,5.982763842321116954e+01,4.310000000000000142e+01,1.000000000000000000e+01
1.110000000000000000e+02,5.983662767793881443e+01,4.317000000000000171e+01,1.000000000000000000e+01
1.120000000000000000e+02,5.990547927773047832e+01,4.322999999999999687e+01,1.000000000000000000e+01
1.130000000000000000e+02,6.015947274635927755e+01,4.325999999999999801e+01,1.000000000000000000e+01
1.140000000000000000e+02,6.016247559311567983e+01,4.332999999999999829e+01,1.000000000000000000e+01
1.150000000000000000e+02,5.978807424579268570e+01,4.346000000000000085e+01,1.000000000000000000e+01
1.160000000000000000e+02,6.022085270184344097e+01,4.346000000000000085e+01,1.000000000000000000e+01
1.170000000000000000e+02,6.027881348517807680e+01,4.352000000000000313e+01,1.000000000000000000e+01
1.180000000000000000e+02,6.052193197749137710e+01,4.354999999999999716e+01,1.000000000000000000e+01
1.190000000000000000e+02,6.113870693564601311e+01,4.352000000000000313e+01,1.000000000000000000e+01
1.200000000000000000e+02,6.094455209887566127e+01,4.361999999999999744e+01,1.000000000000000000e+01
