t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.300000000000000000e+01,1.000000000000000000e+02,1.763283475469603445e+02,-8.074032973352980491e+01,-5.884639605579768752e-05,5.500000000000000000e+01,2.660000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,9.978458772180263736e+01,1.743415492647410758e+02,-7.968733208275027380e+01,-7.242553401977077157e-05,5.500000000000000000e+01,2.692000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+02,1.735344124625895006e+02,-7.933665059126178676e+01,-2.942464183197672481e-05,5.500000000000000000e+01,2.705000000000000071e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,9.905290442535725504e+01,1.709267397171767016e+02,-7.830427789446831355e+01,-9.505677057028395164e-05,5.500000000000000000e+01,2.746999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,9.904883203428650518e+01,1.693124661128735511e+02,-7.728165517592280764e+01,-5.884746854673549596e-05,5.500000000000000000e+01,2.773000000000000043e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,9.862210057844235678e+01,1.673256678306542824e+02,-7.627103243060555826e+01,-7.242553405886554337e-05,5.500000000000000000e+01,2.805000000000000071e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,9.852255798889393645e+01,1.657113942263511319e+02,-7.527015966353626197e+01,-5.884664358586244473e-05,5.500000000000000000e+01,2.830999999999999872e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,9.819255593888149747e+01,1.639108582830898797e+02,-7.428016187220507049e+01,-6.563584131635946521e-05,5.500000000000000000e+01,2.860000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,9.738329216526349796e+01,1.616757102155932273e+02,-7.330366405075567116e+01,-8.147870512732075801e-05,5.500000000000000000e+01,2.896000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,9.721853641179879446e+01,1.601235240576094156e+02,-7.233654120839085522e+01,-5.658374269072550541e-05,5.500000000000000000e+01,2.921000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,9.676729206050710275e+01,1.583229881143481919e+02,-7.138029334176414409e+01,-6.563575882839140321e-05,5.500000000000000000e+01,2.950000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,9.627971899787740995e+01,1.565224521710869965e+02,-7.043492045087553777e+01,-6.563608879529908232e-05,5.500000000000000000e+01,2.978999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,9.532020761951835652e+01,1.542873041035903157e+02,-6.950304752986872359e+01,-8.147870513634194350e-05,5.500000000000000000e+01,3.014999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,9.457480572662566942e+01,1.523005058213710470e+02,-6.858317458209016593e+01,-7.242635901974064103e-05,5.500000000000000000e+01,3.046999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,9.417136270804225262e+01,1.506862322170678681e+02,-6.767305161255956136e+01,-5.884664361593497394e-05,5.500000000000000000e+01,3.073000000000000043e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,9.355129274236398373e+01,1.488856962738066727e+02,-6.677380361876706161e+01,-6.563584131635974981e-05,5.500000000000000000e+01,3.101999999999999957e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,9.290214872296793658e+01,1.470851603305454489e+02,-6.588543060071268087e+01,-6.563608879830595442e-05,5.500000000000000000e+01,3.130999999999999872e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,9.266235821782542814e+01,1.457192365115196822e+02,-6.500530756425271761e+01,-4.979347247831324434e-05,5.500000000000000000e+01,3.153000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,9.214852330011977699e+01,1.441049629072165317e+02,-6.413493450604072166e+01,-5.884581859491451293e-05,5.500000000000000000e+01,3.178999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,9.079801950442123371e+01,1.416835525007618060e+02,-6.327918641520065535e+01,-8.826815032773578998e-05,5.500000000000000000e+01,3.217999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,9.048089944014954256e+01,1.403176286817360676e+02,-6.243168830595502072e+01,-4.979429746925850630e-05,5.500000000000000000e+01,3.239999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,8.989261458839504826e+01,1.387033550774329171e+02,-6.159394017495734630e+01,-5.884581862498734030e-05,5.500000000000000000e+01,3.265999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,8.928241595648286477e+01,1.370890814731297382e+02,-6.076594202220762497e+01,-5.884614857385338704e-05,5.500000000000000000e+01,3.292000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,8.865108431773715836e+01,1.354748078688265878e+02,-5.994769384770586385e+01,-5.884614858587918136e-05,5.500000000000000000e+01,3.317999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,8.781196410682046860e+01,1.336742719255653640e+02,-5.914032064894221463e+01,-6.563584129831476319e-05,5.500000000000000000e+01,3.346999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,8.720188070205713871e+01,1.321220857675815523e+02,-5.834232242926313461e+01,-5.658316518172564169e-05,5.500000000000000000e+01,3.371999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,8.669803464182604102e+01,1.306940745022364467e+02,-5.755294919034187018e+01,-5.205637338247117942e-05,5.500000000000000000e+01,3.395000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,8.598946079250356433e+01,1.290798008979332963e+02,-5.677332592966855884e+01,-5.884590108288209381e-05,5.500000000000000000e+01,3.421000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,8.470082191162434526e+01,1.269067402767559543e+02,-5.600682763971365574e+01,-7.921522671416299309e-05,5.500000000000000000e+01,3.456000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,8.432843763601505316e+01,1.256649913503689362e+02,-5.524782933302641652e+01,-4.526750566098060205e-05,5.500000000000000000e+01,3.475999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,8.400386648524847999e+01,1.244853298703012143e+02,-5.449595601044345017e+01,-4.300303728395118963e-05,5.500000000000000000e+01,3.495000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,8.347811802766798905e+01,1.231194060512754760e+02,-5.375233266945491550e+01,-4.979264745127913401e-05,5.500000000000000000e+01,3.517000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,8.268804336557484191e+01,1.215051324469723255e+02,-5.301845930671433393e+01,-5.884581856484037097e-05,5.500000000000000000e+01,3.542999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
