t,MV,MVP,MVI,MVD,SP,PV,DV,Man
2.600000000000000000e+01,9.570589359105491667e+01,1.256649913503689362e+02,-4.081656998433543748e+01,-7.468868239685324466e-05,5.500000000000000000e+01,3.475999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,9.495418406748018469e+01,1.238644554071077266e+02,-4.006844665338630307e+01,-6.563641879528471263e-05,5.500000000000000000e+01,3.504999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,9.360993887432532290e+01,1.215051324469723255e+02,-3.933457329064572150e+01,-8.600516695666183457e-05,5.500000000000000000e+01,3.542999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,9.416966418416058104e+01,1.210705203227368543e+02,-3.860332492204882016e+01,-1.584575141611069103e-05,5.500000000000000000e+01,3.550000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,9.252340506676542020e+01,1.184628475773240552e+02,-3.788782651831400727e+01,-9.505627558834792460e-05,5.500000000000000000e+01,3.592000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,9.190745548620141392e+01,1.169106614193402436e+02,-3.718170309366377069e+01,-5.658423762454695073e-05,5.500000000000000000e+01,3.617000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,9.182938809585627382e+01,1.159172622782306377e+02,-3.648157965562766236e+01,-3.621375709254778661e-05,5.500000000000000000e+01,3.632999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,9.085687365657577175e+01,1.140546388886500466e+02,-3.579270619249304275e+01,-6.789824719948686573e-05,5.500000000000000000e+01,3.663000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,9.017244697071367909e+01,1.125024527306662350e+02,-3.511320770844299943e+01,-5.658324765164921851e-05,5.500000000000000000e+01,3.688000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,8.896674346836992697e+01,1.104535670021276275e+02,-3.444608419678459654e+01,-7.468868242692574676e-05,5.500000000000000000e+01,3.721000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,8.904905895248022318e+01,1.097085176462954053e+02,-3.378346067508679340e+01,-2.716149342482104828e-05,5.500000000000000000e+01,3.732999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,8.824167653140027312e+01,1.080942440419922264e+02,-3.313058713163695046e+01,-5.884499360697648899e-05,5.500000000000000000e+01,3.759000000000000341e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,8.760201609815028689e+01,1.066662327766471350e+02,-3.248633856894491601e+01,-5.205645583134282299e-05,5.500000000000000000e+01,3.782000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,8.600744522368320588e+01,1.043069098165117339e+02,-3.185633997446143439e+01,-8.600467193562812195e-05,5.500000000000000000e+01,3.820000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,8.570171305540678475e+01,1.032514232290827891e+02,-3.123271636575546495e+01,-3.847806043951437543e-05,5.500000000000000000e+01,3.836999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,8.488170124259846716e+01,1.016992370710989775e+02,-3.061846773613407180e+01,-5.658217521785095165e-05,5.500000000000000000e+01,3.861999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,8.354500346115179354e+01,9.965035134256031313e+01,-3.001659407890431552e+01,-7.468868238783466125e-05,5.500000000000000000e+01,3.895000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,8.268854882875018575e+01,9.809816518457651568e+01,-2.942409540075913554e+01,-5.658349517870471838e-05,5.500000000000000000e+01,3.920000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,8.212836872412206901e+01,9.685641625818949763e+01,-2.883909670588161589e+01,-4.526668068206357386e-05,5.500000000000000000e+01,3.939999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
