t,MV,PV,DV
1.440000000000000000e+02,5.557987550240929409e+01,4.813000000000000256e+01,1.000000000000000000e+01
1.450000000000000000e+02,5.546272525351960070e+01,4.818999999999999773e+01,1.000000000000000000e+01
1.460000000000000000e+02,5.590550738930974006e+01,4.815999999999999659e+01,1.000000000000000000e+01
1.470000000000000000e+02,5.597460590197259478e+01,4.818999999999999773e+01,1.000000000000000000e+01
1.480000000000000000e+02,5.541794590815685240e+01,4.832000000000000028e+01,1.000000000000000000e+01
1.490000000000000000e+02,5.523122180947796522e+01,4.839000000000000057e+01,1.000000000000000000e+01
1.500000000000000000e+02,5.591636506058092948e+01,4.832000000000000028e+01,1.000000000000000000e+01
1.510000000000000000e+02,5.535480744698215005e+01,4.845000000000000284e+01,1.000000000000000000e+01
1.520000000000000000e+02,5.541306719320893848e+01,4.847999999999999687e+01,1.000000000000000000e+01
1.530000000000000000e+02,5.621975581667505395e+01,4.839000000000000057e+01,1.000000000000000000e+01
1.540000000000000000e+02,5.509338630388307223e+01,4.860999999999999943e+01,1.000000000000000000e+01
1.550000000000000000e+02,5.489580759681177113e+01,4.867999999999999972e+01,1.000000000000000000e+01
1.560000000000000000e+02,5.513282291192357576e+01,4.867999999999999972e+01,1.000000000000000000e+01
1.570000000000000000e+02,5.518242825761826964e+01,4.871000000000000085e+01,1.000000000000000000e+01
1.580000000000000000e+02,5.504352126854957561e+01,4.877000000000000313e+01,1.000000000000000000e+01
1.590000000000000000e+02,5.483990636547964215e+01,4.884000000000000341e+01,1.000000000000000000e+01
1.600000000000000000e+02,5.507092169265740722e+01,4.884000000000000341e+01,1.000000000000000000e+01
1.610000000000000000e+02,5.467727409074247902e+01,4.893999999999999773e+01,1.000000000000000000e+01
1.620000000000000000e+02,5.552919330237301665e+01,4.884000000000000341e+01,1.000000000000000000e+01
1.630000000000000000e+02,5.657221136963520536e+01,4.871000000000000085e+01,1.000000000000000000e+01
1.640000000000000000e+02,5.537136812123525687e+01,4.893999999999999773e+01,1.000000000000000000e+01
1.650000000000000000e+02,5.541127553944524919e+01,4.896999999999999886e+01,1.000000000000000000e+01
1.660000000000000000e+02,5.545001270016688721e+01,4.900000000000000000e+01,1.000000000000000000e+01
1.670000000000000000e+02,5.567501898788947301e+01,4.900000000000000000e+01,1.000000000000000000e+01
1.680000000000000000e+02,5.552523023388494039e+01,4.906000000000000227e+01,1.000000000000000000e+01
1.690000000000000000e+02,5.549813448097033586e+01,4.910000000000000142e+01,1.000000000000000000e+01
1.700000000000000000e+02,5.515721066203219181e+01,4.918999999999999773e+01,1.000000000000000000e+01
1.710000000000000000e+02,5.537510554462337353e+01,4.918999999999999773e+01,1.000000000000000000e+01
1.720000000000000000e+02,5.496833297215499670e+01,4.928999999999999915e+01,1.000000000000000000e+01
1.730000000000000000e+02,5.580712721306717583e+01,4.918999999999999773e+01,1.000000000000000000e+01
1.740000000000000000e+02,5.602497909633363804e+01,4.918999999999999773e+01,1.000000000000000000e+01
1.750000000000000000e+02,5.561820652229783235e+01,4.928999999999999915e+01,1.000000000000000000e+01
1.760000000000000000e+02,5.545756542379169218e+01,4.935000000000000142e+01,1.000000000000000000e+01
1.770000000000000000e+02,5.585684765695943099e+01,4.932000000000000028e+01,1.000000000000000000e+01
1.780000000000000000e+02,5.688188160608810762e+01,4.918999999999999773e+01,1.000000000000000000e+01
1.790000000000000000e+02,5.628768548555959228e+01,4.932000000000000028e+01,1.000000000000000000e+01
1.800000000000000000e+02,5.631332030407700273e+01,4.935000000000000142e+01,1.000000000000000000e+01
1.810000000000000000e+02,5.590055453476965397e+01,4.945000000000000284e+01,1.000000000000000000e+01
1.820000000000000000e+02,5.629609582831972858e+01,4.942000000000000171e+01,1.000000000000000000e+01
1.830000000000000000e+02,5.650533857286721684e+01,4.942000000000000171e+01,1.000000000000000000e+01
1.840000000000000000e+02,5.671458810578749166e+01,4.942000000000000171e+01,1.000000000000000000e+01
1.850000000000000000e+02,5.673644351281428300e+01,4.945000000000000284e+01,1.000000000000000000e+01
1.860000000000000000e+02,5.731936309021892839e+01,4.939000000000000057e+01,1.000000000000000000e+01
1.870000000000000000e+02,5.752972404223386604e+01,4.939000000000000057e+01,1.000000000000000000e+01
1.880000000000000000e+02,5.636587498069671653e+01,4.960999999999999943e+01,1.000000000000000000e+01
1.890000000000000000e+02,5.656804931902503597e+01,4.960999999999999943e+01,1.000000000000000000e+01
1.900000000000000000e+02,5.552087969563061165e+01,4.981000000000000227e+01,1.000000000000000000e+01
1.910000000000000000e+02,5.596540835924910340e+01,4.977000000000000313e+01,1.000000000000000000e+01
1.920000000000000000e+02,5.591166503590019943e+01,4.981000000000000227e+01,1.000000000000000000e+01
1.930000000000000000e+02,5.535672214939601332e+01,4.992999999999999972e+01,1.000000000000000000e+01
1.940000000000000000e+02,5.610905626176476346e+01,4.984000000000000341e+01,1.000000000000000000e+01
1.950000000000000000e+02,5.673978842372022058e+01,4.977000000000000313e+01,1.000000000000000000e+01
1.960000000000000000e+02,5.631125005625192159e+01,4.986999999999999744e+01,1.000000000000000000e+01
1.970000000000000000e+02,5.631625313183301529e+01,4.989999999999999858e+01,1.000000000000000000e+01
1.980000000000000000e+02,5.607025653443304236e+01,4.996999999999999886e+01,1.000000000000000000e+01
1.990000000000000000e+02,5.688354404303746037e+01,4.986999999999999744e+01,1.000000000000000000e+01
2.000000000000000000e+02,5.670110773066453902e+01,4.992999999999999972e+01,1.000000000000000000e+01
2.010000000000000000e+02,5.664138704971066574e+01,4.996999999999999886e+01,1.000000000000000000e+01
2.020000000000000000e+02,5.707987951683544026e+01,4.992999999999999972e+01,1.000000000000000000e+01
