t,MV,PV,DV
7.100000000000000000e+01,1.000000000000000000e+02,5.342000000000000171e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+02,5.345000000000000284e+01,5.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+02,5.347999999999999687e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+02,5.347999999999999687e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+02,5.371000000000000085e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+02,5.379999999999999716e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+02,5.374000000000000199e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+02,5.377000000000000313e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+02,5.386999999999999744e+01,5.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+02,5.377000000000000313e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+02,5.392999999999999972e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+02,5.392999999999999972e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+02,5.386999999999999744e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+02,5.415999999999999659e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+02,5.409000000000000341e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+02,5.406000000000000227e+01,5.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+02,5.415999999999999659e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+02,5.425000000000000000e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+02,5.406000000000000227e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+02,5.428999999999999915e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+02,5.447999999999999687e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+02,5.432000000000000028e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+02,5.435000000000000142e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+02,5.453999999999999915e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+02,5.435000000000000142e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+02,5.447999999999999687e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+02,5.464000000000000057e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+02,5.453999999999999915e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+02,5.470000000000000284e+01,5.000000000000000000e+01
1.000000000000000000e+02,9.957403322345555807e+01,5.477000000000000313e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+02,5.470000000000000284e+01,5.000000000000000000e+01
1.020000000000000000e+02,9.894933408530835095e+01,5.486999999999999744e+01,5.000000000000000000e+01
1.030000000000000000e+02,9.895424754737773299e+01,5.486999999999999744e+01,5.000000000000000000e+01
1.040000000000000000e+02,9.839694015948137462e+01,5.496000000000000085e+01,5.000000000000000000e+01
1.050000000000000000e+02,9.821106639832967744e+01,5.499000000000000199e+01,5.000000000000000000e+01
1.060000000000000000e+02,9.821144818768074458e+01,5.499000000000000199e+01,5.000000000000000000e+01
1.070000000000000000e+02,9.777457022609615933e+01,5.506000000000000227e+01,5.000000000000000000e+01
1.080000000000000000e+02,9.696029485987740770e+01,5.518999999999999773e+01,5.000000000000000000e+01
1.090000000000000000e+02,9.676580517113895041e+01,5.521999999999999886e+01,5.000000000000000000e+01
1.100000000000000000e+02,9.575812664064395108e+01,5.538000000000000256e+01,5.000000000000000000e+01
1.110000000000000000e+02,9.574391288305739067e+01,5.538000000000000256e+01,5.000000000000000000e+01
1.120000000000000000e+02,9.554226879002791861e+01,5.540999999999999659e+01,5.000000000000000000e+01
1.130000000000000000e+02,9.490225352663807712e+01,5.550999999999999801e+01,5.000000000000000000e+01
1.140000000000000000e+02,9.488315120103706590e+01,5.550999999999999801e+01,5.000000000000000000e+01
1.150000000000000000e+02,9.423937915739311677e+01,5.560999999999999943e+01,5.000000000000000000e+01
1.160000000000000000e+02,9.446638567476537673e+01,5.557000000000000028e+01,5.000000000000000000e+01
1.170000000000000000e+02,9.382035458354748414e+01,5.567000000000000171e+01,5.000000000000000000e+01
1.180000000000000000e+02,9.360785814461398502e+01,5.570000000000000284e+01,5.000000000000000000e+01
1.190000000000000000e+02,9.276957378017004885e+01,5.582999999999999829e+01,5.000000000000000000e+01
1.200000000000000000e+02,9.273847827078603245e+01,5.582999999999999829e+01,5.000000000000000000e+01
1.210000000000000000e+02,9.208270625416130883e+01,5.592999999999999972e+01,5.000000000000000000e+01
1.220000000000000000e+02,9.186045983730984688e+01,5.596000000000000085e+01,5.000000000000000000e+01
1.230000000000000000e+02,9.082503136847704184e+01,5.611999999999999744e+01,5.000000000000000000e+01
1.240000000000000000e+02,9.115785592508196089e+01,5.606000000000000227e+01,5.000000000000000000e+01
1.250000000000000000e+02,9.030605122291561315e+01,5.618999999999999773e+01,5.000000000000000000e+01
1.260000000000000000e+02,9.051131457776189393e+01,5.614999999999999858e+01,5.000000000000000000e+01
1.270000000000000000e+02,8.921888644817886416e+01,5.635000000000000142e+01,5.000000000000000000e+01
1.280000000000000000e+02,8.935570094990120538e+01,5.632000000000000028e+01,5.000000000000000000e+01
1.290000000000000000e+02,8.830675893312115932e+01,5.647999999999999687e+01,5.000000000000000000e+01
1.300000000000000000e+02,8.906333648034478756e+01,5.635000000000000142e+01,5.000000000000000000e+01
1.310000000000000000e+02,8.801324683426054207e+01,5.650999999999999801e+01,5.000000000000000000e+01
1.320000000000000000e+02,8.758186991760992157e+01,5.657000000000000028e+01,5.000000000000000000e+01
1.330000000000000000e+02,8.652357328975091377e+01,5.672999999999999687e+01,5.000000000000000000e+01
1.340000000000000000e+02,8.745816998477336313e+01,5.657000000000000028e+01,5.000000000000000000e+01
1.350000000000000000e+02,8.577517648051311028e+01,5.682999999999999829e+01,5.000000000000000000e+01
1.360000000000000000e+02,8.670604581357083873e+01,5.667000000000000171e+01,5.000000000000000000e+01
1.370000000000000000e+02,8.520669644464258852e+01,5.689999999999999858e+01,5.000000000000000000e+01
1.380000000000000000e+02,8.513549865469323663e+01,5.689999999999999858e+01,5.000000000000000000e+01
1.390000000000000000e+02,8.406481347612960064e+01,5.706000000000000227e+01,5.000000000000000000e+01
1.400000000000000000e+02,8.479964107212455815e+01,5.692999999999999972e+01,5.000000000000000000e+01
1.410000000000000000e+02,8.372780147456407462e+01,5.709000000000000341e+01,5.000000000000000000e+01
1.420000000000000000e+02,8.408671581971455566e+01,5.702000000000000313e+01,5.000000000000000000e+01
1.430000000000000000e+02,8.276165597371949900e+01,5.721999999999999886e+01,5.000000000000000000e+01
1.440000000000000000e+02,8.286584554798005797e+01,5.718999999999999773e+01,5.000000000000000000e+01
1.450000000000000000e+02,8.159688447784469645e+01,5.738000000000000256e+01,5.000000000000000000e+01
